Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
64,10.0.0.11,4,PROCESS_LOCAL,1489735931328,1489735931472,0,0,0,0,129,5,0,1724,0,0,16,ResultTask
92,10.0.0.9,6,PROCESS_LOCAL,1489735931440,1489735931483,0,0,0,0,35,2,0,1724,0,0,16,ResultTask
91,10.0.0.9,6,PROCESS_LOCAL,1489735931439,1489735931484,0,0,0,0,34,4,0,1724,0,0,16,ResultTask
93,10.0.0.8,5,PROCESS_LOCAL,1489735931445,1489735931486,0,0,0,0,29,3,0,1724,0,0,16,ResultTask
89,10.0.0.8,5,PROCESS_LOCAL,1489735931434,1489735931488,0,0,0,0,42,3,0,1724,0,0,16,ResultTask
94,10.0.0.8,2,PROCESS_LOCAL,1489735931450,1489735931488,0,0,0,0,26,4,0,1811,0,0,16,ResultTask
95,10.0.0.9,3,PROCESS_LOCAL,1489735931456,1489735931489,0,0,0,0,23,2,0,1724,0,0,16,ResultTask
96,10.0.0.8,2,PROCESS_LOCAL,1489735931458,1489735931491,0,0,0,0,22,4,0,1724,0,0,16,ResultTask
97,10.0.0.9,3,PROCESS_LOCAL,1489735931461,1489735931492,0,0,0,0,19,4,0,1724,0,0,16,ResultTask
90,10.0.0.11,4,PROCESS_LOCAL,1489735931436,1489735931494,0,0,0,0,39,11,0,1724,0,0,16,ResultTask
102,10.0.0.9,6,PROCESS_LOCAL,1489735931484,1489735931513,0,0,0,0,22,2,0,1724,0,0,16,ResultTask
101,10.0.0.9,6,PROCESS_LOCAL,1489735931482,1489735931514,0,0,0,0,23,3,0,1724,0,0,16,ResultTask
104,10.0.0.8,5,PROCESS_LOCAL,1489735931486,1489735931518,0,0,0,0,24,3,0,1724,0,0,16,ResultTask
98,10.0.0.11,1,PROCESS_LOCAL,1489735931464,1489735931524,0,0,0,0,35,19,0,1724,0,0,16,ResultTask
106,10.0.0.9,3,PROCESS_LOCAL,1489735931489,1489735931525,0,0,0,0,23,5,0,1724,0,0,16,ResultTask
105,10.0.0.8,2,PROCESS_LOCAL,1489735931487,1489735931529,0,0,0,0,28,3,0,1724,0,0,16,ResultTask
108,10.0.0.9,3,PROCESS_LOCAL,1489735931492,1489735931530,0,0,0,0,30,3,0,1724,0,0,16,ResultTask
107,10.0.0.8,2,PROCESS_LOCAL,1489735931491,1489735931536,0,0,0,0,28,5,0,1724,0,0,16,ResultTask
103,10.0.0.8,5,PROCESS_LOCAL,1489735931485,1489735931544,0,0,0,0,46,3,0,1724,0,0,16,ResultTask
100,10.0.0.11,4,PROCESS_LOCAL,1489735931470,1489735931545,0,0,0,0,37,8,0,1811,0,0,16,ResultTask
110,10.0.0.9,6,PROCESS_LOCAL,1489735931512,1489735931548,0,0,0,0,26,3,0,1811,0,0,16,ResultTask
109,10.0.0.11,4,PROCESS_LOCAL,1489735931493,1489735931550,0,0,0,0,42,8,0,1811,0,0,16,ResultTask
111,10.0.0.9,6,PROCESS_LOCAL,1489735931514,1489735931563,0,0,0,0,40,2,0,1724,0,0,16,ResultTask
115,10.0.0.8,2,PROCESS_LOCAL,1489735931529,1489735931565,0,0,0,0,25,4,0,1724,0,0,16,ResultTask
112,10.0.0.8,5,PROCESS_LOCAL,1489735931517,1489735931566,0,0,0,0,36,3,0,1724,0,0,16,ResultTask
99,10.0.0.11,1,PROCESS_LOCAL,1489735931468,1489735931569,0,0,0,0,82,4,19,1797,0,0,16,ResultTask
114,10.0.0.9,3,PROCESS_LOCAL,1489735931524,1489735931570,0,0,0,0,29,4,0,1724,0,0,16,ResultTask
116,10.0.0.9,3,PROCESS_LOCAL,1489735931530,1489735931572,0,0,0,0,27,3,0,1724,0,0,16,ResultTask
117,10.0.0.8,2,PROCESS_LOCAL,1489735931535,1489735931574,0,0,0,0,23,3,0,1724,0,0,16,ResultTask
118,10.0.0.8,5,PROCESS_LOCAL,1489735931543,1489735931579,0,0,0,0,29,2,0,1724,0,0,16,ResultTask
120,10.0.0.9,6,PROCESS_LOCAL,1489735931547,1489735931595,0,0,0,0,32,3,0,1724,0,0,16,ResultTask
113,10.0.0.11,1,PROCESS_LOCAL,1489735931523,1489735931599,0,0,0,0,23,43,19,1797,0,0,16,ResultTask
124,10.0.0.8,5,PROCESS_LOCAL,1489735931566,1489735931601,0,0,0,0,22,2,0,1724,0,0,16,ResultTask
123,10.0.0.8,2,PROCESS_LOCAL,1489735931564,1489735931603,0,0,0,0,23,3,0,1724,0,0,16,ResultTask
119,10.0.0.11,4,PROCESS_LOCAL,1489735931545,1489735931605,0,0,0,0,42,3,0,1724,0,0,16,ResultTask
122,10.0.0.9,6,PROCESS_LOCAL,1489735931562,1489735931606,0,0,0,0,27,2,0,1724,0,0,16,ResultTask
126,10.0.0.9,3,PROCESS_LOCAL,1489735931569,1489735931609,0,0,0,0,21,3,0,1724,0,0,16,ResultTask
127,10.0.0.9,3,PROCESS_LOCAL,1489735931571,1489735931612,0,0,0,0,29,3,0,1724,0,0,16,ResultTask
128,10.0.0.8,2,PROCESS_LOCAL,1489735931573,1489735931634,0,0,0,0,48,4,0,1724,0,0,16,ResultTask
132,10.0.0.8,5,PROCESS_LOCAL,1489735931601,1489735931636,0,0,0,0,25,2,0,1724,0,0,16,ResultTask
129,10.0.0.8,5,PROCESS_LOCAL,1489735931578,1489735931637,0,0,0,0,49,2,0,1724,0,0,16,ResultTask
125,10.0.0.11,1,PROCESS_LOCAL,1489735931568,1489735931638,0,0,0,0,54,3,0,1724,0,0,16,ResultTask
131,10.0.0.11,1,PROCESS_LOCAL,1489735931599,1489735931639,0,0,0,0,26,3,0,1724,0,0,16,ResultTask
130,10.0.0.9,6,PROCESS_LOCAL,1489735931593,1489735931641,0,0,0,0,28,6,0,1724,0,0,16,ResultTask
133,10.0.0.8,2,PROCESS_LOCAL,1489735931603,1489735931643,0,0,0,0,30,3,0,1724,0,0,16,ResultTask
135,10.0.0.9,6,PROCESS_LOCAL,1489735931606,1489735931648,0,0,0,0,27,4,0,1724,0,0,16,ResultTask
121,10.0.0.11,4,PROCESS_LOCAL,1489735931549,1489735931652,0,0,0,0,89,3,0,1724,0,0,16,ResultTask
137,10.0.0.9,3,PROCESS_LOCAL,1489735931612,1489735931654,0,0,0,0,35,3,0,1724,0,0,16,ResultTask
139,10.0.0.8,5,PROCESS_LOCAL,1489735931635,1489735931675,0,0,0,0,30,2,0,1724,0,0,16,ResultTask
140,10.0.0.8,5,PROCESS_LOCAL,1489735931636,1489735931676,0,0,0,0,29,3,0,1724,0,0,16,ResultTask
134,10.0.0.11,4,PROCESS_LOCAL,1489735931604,1489735931678,0,0,0,0,56,5,0,1724,0,0,16,ResultTask
136,10.0.0.9,3,PROCESS_LOCAL,1489735931610,1489735931680,0,0,0,0,46,5,0,1724,0,0,16,ResultTask
145,10.0.0.9,6,PROCESS_LOCAL,1489735931646,1489735931682,0,0,0,0,26,2,0,1811,0,0,16,ResultTask
141,10.0.0.11,1,PROCESS_LOCAL,1489735931638,1489735931688,0,0,0,0,32,6,0,1724,0,0,16,ResultTask
138,10.0.0.8,2,PROCESS_LOCAL,1489735931633,1489735931688,0,0,0,0,43,3,0,1811,0,0,16,ResultTask
143,10.0.0.9,6,PROCESS_LOCAL,1489735931641,1489735931690,0,0,0,0,39,2,0,1724,0,0,16,ResultTask
142,10.0.0.11,1,PROCESS_LOCAL,1489735931639,1489735931691,0,0,0,0,37,5,0,1724,0,0,16,ResultTask
147,10.0.0.9,3,PROCESS_LOCAL,1489735931655,1489735931694,0,0,0,0,29,3,0,1724,0,0,16,ResultTask
